time,open,high,low,close,volume,average,barCount
2021-11-19 22:43:00,16580.75,16585.25,16578.75,16583.75,386.0,16581.475,249
2021-11-19 22:44:00,16583.0,16585.5,16582.25,16582.75,458.0,16584.0,268
2021-11-19 22:45:00,16583.25,16588.0,16579.75,16586.5,642.0,16583.775,361
2021-11-19 22:46:00,16586.5,16588.75,16583.25,16584.5,470.0,16585.975,318
2021-11-19 22:47:00,16584.75,16587.5,16579.25,16581.25,570.0,16582.85,338
2021-11-19 22:48:00,16580.75,16583.25,16579.75,16582.25,303.0,16581.575,207
2021-11-19 22:49:00,16582.25,16582.25,16577.5,16581.75,290.0,16580.2,200
2021-11-19 22:50:00,16582.0,16583.25,16577.75,16582.0,402.0,16580.825,269
2021-11-19 22:51:00,16582.5,16588.5,16582.0,16587.25,455.0,16585.725,299
2021-11-19 22:52:00,16586.75,16588.0,16584.0,16586.0,371.0,16585.925,226
2021-11-19 22:53:00,16585.5,16589.0,16583.75,16585.75,395.0,16586.375,242
2021-11-19 22:54:00,16586.25,16591.25,16586.25,16590.5,447.0,16589.05,276
2021-11-19 22:55:00,16590.75,16591.5,16586.5,16586.5,383.0,16589.725,276
2021-11-19 22:56:00,16586.75,16587.25,16577.25,16584.75,882.0,16582.875,502
2021-11-19 22:57:00,16585.25,16587.75,16582.75,16583.75,301.0,16585.325,199
2021-11-19 22:58:00,16583.75,16585.0,16582.5,16584.25,233.0,16583.6,169
2021-11-19 22:59:00,16584.0,16584.5,16579.25,16583.0,411.0,16581.65,274
2021-11-19 23:00:00,16582.25,16583.0,16576.0,16580.25,781.0,16579.275,504
2021-11-19 23:01:00,16580.5,16587.25,16580.25,16585.5,601.0,16584.275,410
2021-11-19 23:02:00,16585.75,16587.75,16582.25,16584.5,445.0,16584.775,281
2021-11-19 23:03:00,16584.25,16584.25,16577.25,16580.5,551.0,16580.25,391
2021-11-19 23:04:00,16580.25,16581.0,16574.5,16577.0,505.0,16577.25,345
2021-11-19 23:05:00,16577.25,16578.0,16572.0,16574.25,573.0,16574.25,361
2021-11-19 23:06:00,16573.75,16579.5,16572.0,16579.5,561.0,16576.1,331
2021-11-19 23:07:00,16578.75,16579.75,16574.25,16578.25,483.0,16577.35,287
2021-11-19 23:08:00,16578.25,16583.25,16576.75,16582.5,512.0,16579.975,319
2021-11-19 23:09:00,16582.25,16583.75,16579.0,16581.75,362.0,16581.45,240
2021-11-19 23:10:00,16582.0,16582.0,16572.0,16573.75,959.0,16574.975,535
2021-11-19 23:11:00,16573.5,16578.0,16571.5,16576.25,401.0,16574.95,254
2021-11-19 23:12:00,16576.5,16577.75,16574.0,16575.0,317.0,16576.225,205
2021-11-19 23:13:00,16575.0,16576.75,16574.5,16575.75,234.0,16575.75,164
2021-11-19 23:14:00,16576.0,16576.25,16566.75,16569.5,896.0,16570.1,581
2021-11-19 23:15:00,16569.0,16570.75,16565.5,16568.25,640.0,16568.725,419
2021-11-19 23:16:00,16568.25,16571.75,16565.75,16566.0,651.0,16568.3,454
2021-11-19 23:17:00,16565.75,16567.25,16561.0,16562.0,818.0,16563.575,522
2021-11-19 23:18:00,16561.75,16568.0,16561.25,16567.25,605.0,16565.125,384
2021-11-19 23:19:00,16567.25,16571.0,16566.25,16569.75,588.0,16569.025,362
2021-11-19 23:20:00,16570.0,16571.5,16568.5,16569.0,463.0,16570.125,259
2021-11-19 23:21:00,16568.5,16575.25,16568.25,16570.25,878.0,16572.825,457
2021-11-19 23:22:00,16570.0,16570.5,16564.0,16567.25,525.0,16566.75,321
2021-11-19 23:23:00,16567.25,16573.75,16566.75,16572.25,712.0,16571.175,374
2021-11-19 23:24:00,16572.5,16576.0,16570.5,16575.25,610.0,16573.65,354
2021-11-19 23:25:00,16575.25,16578.75,16572.5,16578.0,635.0,16575.9,382
2021-11-19 23:26:00,16577.5,16577.75,16569.0,16572.0,819.0,16572.45,476
2021-11-19 23:27:00,16572.5,16574.0,16569.0,16573.75,532.0,16571.725,355
2021-11-19 23:28:00,16574.25,16579.5,16572.5,16577.25,1050.0,16575.975,618
2021-11-19 23:29:00,16577.25,16579.5,16576.0,16577.0,513.0,16577.675,306
2021-11-19 23:30:00,16577.0,16581.5,16576.5,16578.5,786.0,16579.15,455
2021-11-19 23:31:00,16578.0,16578.5,16574.5,16575.75,649.0,16576.85,373
2021-11-19 23:32:00,16575.5,16576.0,16569.25,16571.25,726.0,16573.175,405
2021-11-19 23:33:00,16571.25,16574.25,16570.25,16573.5,469.0,16571.95,328
2021-11-19 23:34:00,16573.25,16575.25,16571.0,16572.5,588.0,16573.65,335
2021-11-19 23:35:00,16572.5,16575.25,16569.75,16570.5,757.0,16572.55,453
2021-11-19 23:36:00,16570.75,16571.75,16565.25,16566.75,812.0,16568.075,503
2021-11-19 23:37:00,16567.0,16573.25,16567.0,16570.25,765.0,16570.225,491
2021-11-19 23:38:00,16570.75,16571.25,16566.0,16567.25,635.0,16567.875,386
2021-11-19 23:39:00,16567.5,16572.25,16566.25,16570.0,560.0,16569.3,343
2021-11-19 23:40:00,16570.75,16571.75,16565.25,16568.5,725.0,16567.875,457
2021-11-19 23:41:00,16568.5,16573.5,16568.5,16572.25,680.0,16571.175,393
2021-11-19 23:42:00,16572.5,16578.25,16572.5,16574.75,983.0,16575.7,508
2021-11-19 23:43:00,16574.5,16576.25,16572.25,16573.25,638.0,16573.85,351
2021-11-19 23:44:00,16572.75,16574.0,16567.75,16568.75,729.0,16570.125,444
2021-11-19 23:45:00,16568.5,16570.0,16559.75,16568.25,1634.0,16563.95,973
2021-11-19 23:46:00,16568.25,16569.5,16560.5,16564.0,1007.0,16565.025,641
2021-11-19 23:47:00,16564.25,16573.0,16562.0,16569.25,935.0,16567.775,551
2021-11-19 23:48:00,16569.0,16576.5,16566.75,16574.25,1130.0,16572.4,606
2021-11-19 23:49:00,16574.75,16576.5,16571.25,16572.5,818.0,16573.6,461
2021-11-19 23:50:00,16572.5,16576.5,16565.75,16571.25,1759.0,16571.6,1039
2021-11-19 23:51:00,16570.75,16571.0,16563.0,16564.75,1345.0,16567.0,735
2021-11-19 23:52:00,16564.5,16564.5,16560.25,16560.75,1135.0,16562.625,609
2021-11-19 23:53:00,16560.75,16565.25,16559.25,16560.25,1235.0,16562.0,656
2021-11-19 23:54:00,16560.5,16569.5,16558.5,16569.0,1896.0,16563.125,960
2021-11-19 23:55:00,16569.25,16569.75,16561.5,16567.5,2027.0,16565.825,1051
2021-11-19 23:56:00,16567.75,16573.75,16567.0,16568.75,1854.0,16570.25,842
2021-11-19 23:57:00,16568.75,16571.0,16568.0,16570.0,1301.0,16569.6,609
2021-11-19 23:58:00,16570.0,16574.0,16568.5,16573.75,1592.0,16570.75,703
2021-11-19 23:59:00,16573.75,16580.5,16570.0,16572.5,6780.0,16575.7,3070
2021-11-20 00:00:00,16572.5,16579.0,16568.5,16573.5,2611.0,16572.85,1163
2021-11-20 00:01:00,16573.25,16575.5,16570.0,16574.5,643.0,16573.0,361
2021-11-20 00:02:00,16574.75,16575.25,16570.0,16572.75,512.0,16572.45,280
2021-11-20 00:03:00,16573.0,16574.5,16572.0,16573.25,327.0,16573.175,171
2021-11-20 00:04:00,16573.5,16573.5,16570.5,16571.75,402.0,16571.775,194
2021-11-20 00:05:00,16571.75,16577.75,16571.0,16577.25,450.0,16574.15,223
2021-11-20 00:06:00,16577.25,16577.25,16573.25,16574.0,224.0,16574.925,137
2021-11-20 00:07:00,16573.5,16573.5,16569.75,16572.0,252.0,16571.575,159
2021-11-20 00:08:00,16571.75,16575.25,16571.0,16575.0,201.0,16573.15,102
2021-11-20 00:09:00,16575.25,16576.0,16572.75,16574.25,192.0,16574.1,110
2021-11-20 00:10:00,16574.25,16575.25,16571.75,16574.25,263.0,16573.8,155
