time,open,high,low,close,volume,average,barCount
2021-11-19 19:04:00,4702.0,4703.25,4701.5,4703.25,2089.0,4702.5,501
2021-11-19 19:05:00,4703.5,4704.0,4702.5,4703.75,2447.0,4703.55,681
2021-11-19 19:06:00,4703.75,4703.75,4701.5,4702.0,1633.0,4702.375,440
2021-11-19 19:07:00,4702.0,4702.75,4701.0,4702.75,1723.0,4702.05,474
2021-11-19 19:08:00,4702.75,4703.25,4701.75,4702.5,1269.0,4702.675,295
2021-11-19 19:09:00,4702.5,4702.75,4701.75,4702.5,1142.0,4702.25,358
2021-11-19 19:10:00,4702.25,4703.75,4701.75,4703.5,1301.0,4702.825,353
2021-11-19 19:11:00,4703.5,4704.0,4702.75,4703.5,1290.0,4703.45,336
2021-11-19 19:12:00,4703.5,4704.25,4703.25,4704.0,1776.0,4703.725,442
2021-11-19 19:13:00,4704.0,4704.25,4703.25,4703.75,1119.0,4703.75,330
2021-11-19 19:14:00,4704.0,4704.0,4702.75,4703.25,1388.0,4703.35,326
2021-11-19 19:15:00,4703.0,4705.25,4703.0,4704.75,2417.0,4704.25,612
2021-11-19 19:16:00,4705.0,4705.0,4704.0,4704.75,1504.0,4704.65,406
2021-11-19 19:17:00,4704.75,4706.0,4704.25,4706.0,2331.0,4705.25,646
2021-11-19 19:18:00,4706.0,4706.0,4705.0,4705.75,1406.0,4705.475,350
2021-11-19 19:19:00,4706.0,4706.25,4705.0,4705.25,1273.0,4705.575,349
2021-11-19 19:20:00,4705.0,4705.75,4704.5,4705.25,2293.0,4705.3,527
2021-11-19 19:21:00,4705.25,4705.25,4703.25,4703.5,3226.0,4704.175,643
2021-11-19 19:22:00,4703.5,4704.5,4703.25,4704.5,1436.0,4703.725,309
2021-11-19 19:23:00,4704.5,4705.0,4704.0,4704.5,1263.0,4704.55,243
2021-11-19 19:24:00,4704.25,4705.5,4704.0,4704.0,1309.0,4704.65,295
2021-11-19 19:25:00,4704.25,4705.0,4703.75,4705.0,1387.0,4704.125,372
2021-11-19 19:26:00,4705.0,4705.75,4703.75,4703.75,1208.0,4704.525,324
2021-11-19 19:27:00,4704.0,4704.5,4702.75,4703.25,1373.0,4703.575,376
2021-11-19 19:28:00,4703.25,4705.0,4703.0,4705.0,1109.0,4704.275,322
2021-11-19 19:29:00,4705.0,4705.5,4704.5,4705.5,1437.0,4705.075,311
2021-11-19 19:30:00,4705.75,4706.5,4705.25,4705.75,2858.0,4706.0,618
2021-11-19 19:31:00,4705.75,4706.0,4704.25,4704.25,1906.0,4704.85,465
2021-11-19 19:32:00,4704.5,4705.5,4704.0,4705.0,1737.0,4704.975,375
2021-11-19 19:33:00,4704.75,4705.25,4703.25,4704.25,1329.0,4704.175,391
2021-11-19 19:34:00,4704.25,4704.75,4703.75,4704.0,1799.0,4704.175,345
2021-11-19 19:35:00,4704.0,4706.0,4704.0,4705.5,1532.0,4704.8,344
2021-11-19 19:36:00,4705.5,4705.75,4704.75,4705.25,1453.0,4705.3,268
2021-11-19 19:37:00,4705.25,4706.75,4705.0,4706.5,2065.0,4705.925,556
2021-11-19 19:38:00,4706.25,4706.75,4705.75,4706.5,1788.0,4706.35,382
2021-11-19 19:39:00,4706.5,4706.5,4705.0,4705.75,1512.0,4705.5,392
2021-11-19 19:40:00,4705.5,4705.75,4704.75,4705.25,1370.0,4705.25,252
2021-11-19 19:41:00,4705.25,4706.0,4704.5,4705.75,1951.0,4705.225,412
2021-11-19 19:42:00,4706.0,4706.5,4706.0,4706.5,1141.0,4706.325,244
2021-11-19 19:43:00,4706.25,4706.25,4705.5,4706.0,932.0,4705.825,191
2021-11-19 19:44:00,4706.0,4706.5,4705.5,4705.5,1077.0,4705.875,225
2021-11-19 19:45:00,4705.75,4706.0,4705.0,4705.5,1469.0,4705.55,312
2021-11-19 19:46:00,4705.75,4706.75,4705.5,4706.0,941.0,4706.075,207
2021-11-19 19:47:00,4706.0,4706.5,4705.5,4705.75,1221.0,4705.875,245
2021-11-19 19:48:00,4705.75,4706.0,4705.5,4705.5,869.0,4705.825,184
2021-11-19 19:49:00,4705.5,4705.75,4704.0,4704.5,2077.0,4704.9,430
2021-11-19 19:50:00,4704.5,4705.25,4703.75,4705.0,1504.0,4704.525,331
2021-11-19 19:51:00,4704.75,4704.75,4703.5,4704.0,1833.0,4704.025,392
2021-11-19 19:52:00,4704.0,4705.5,4704.0,4704.25,1547.0,4704.75,308
2021-11-19 19:53:00,4704.25,4704.25,4702.75,4703.25,1951.0,4703.425,401
2021-11-19 19:54:00,4703.25,4704.0,4703.0,4704.0,1505.0,4703.5,335
2021-11-19 19:55:00,4703.75,4704.5,4703.5,4704.25,1272.0,4703.925,310
2021-11-19 19:56:00,4704.25,4704.25,4703.0,4703.75,1282.0,4703.625,298
2021-11-19 19:57:00,4704.0,4704.5,4703.5,4704.25,1024.0,4704.075,224
2021-11-19 19:58:00,4704.0,4705.0,4704.0,4704.75,1518.0,4704.725,322
2021-11-19 19:59:00,4705.0,4705.5,4704.25,4704.5,538.0,4704.875,146
2021-11-19 20:00:00,4704.5,4705.25,4704.5,4705.0,1189.0,4704.825,268
2021-11-19 20:01:00,4705.25,4705.75,4705.0,4705.5,1277.0,4705.45,317
2021-11-19 20:02:00,4705.75,4705.75,4704.75,4705.25,709.0,4705.075,155
2021-11-19 20:03:00,4705.25,4705.5,4704.75,4705.5,928.0,4705.175,232
2021-11-19 20:04:00,4705.5,4705.5,4704.75,4705.0,1165.0,4705.0,220
2021-11-19 20:05:00,4705.25,4706.5,4705.0,4706.25,1566.0,4705.725,344
2021-11-19 20:06:00,4706.25,4706.25,4705.5,4706.0,1234.0,4705.9,317
2021-11-19 20:07:00,4706.0,4706.5,4705.75,4706.25,820.0,4706.225,209
2021-11-19 20:08:00,4706.25,4706.75,4705.5,4705.5,1302.0,4706.375,251
2021-11-19 20:09:00,4705.5,4706.5,4705.25,4706.0,1792.0,4705.775,349
2021-11-19 20:10:00,4706.0,4708.0,4705.75,4708.0,2675.0,4707.125,644
2021-11-19 20:11:00,4708.0,4709.5,4708.0,4709.25,3960.0,4708.725,725
2021-11-19 20:12:00,4709.0,4709.25,4708.5,4708.75,2665.0,4708.875,399
2021-11-19 20:13:00,4708.75,4709.25,4708.75,4709.25,1936.0,4708.975,384
2021-11-19 20:14:00,4709.0,4709.5,4709.0,4709.5,1421.0,4709.225,279
2021-11-19 20:15:00,4709.5,4709.5,4708.25,4708.75,1724.0,4708.85,341
2021-11-19 20:16:00,4708.75,4709.0,4708.0,4708.0,1748.0,4708.625,314
2021-11-19 20:17:00,4708.0,4708.75,4707.75,4708.25,1438.0,4708.275,271
2021-11-19 20:18:00,4708.0,4708.25,4707.25,4707.25,1161.0,4707.7,241
2021-11-19 20:19:00,4707.5,4707.5,4706.5,4707.25,1570.0,4707.0,397
2021-11-19 20:20:00,4707.25,4707.5,4706.5,4706.75,1035.0,4706.8,209
2021-11-19 20:21:00,4706.75,4708.25,4706.5,4708.25,1364.0,4707.75,339
2021-11-19 20:22:00,4708.25,4708.25,4707.5,4707.75,745.0,4707.85,163
2021-11-19 20:23:00,4708.0,4708.25,4707.25,4708.0,931.0,4707.675,218
2021-11-19 20:24:00,4708.0,4708.75,4707.75,4708.5,827.0,4708.325,219
2021-11-19 20:25:00,4708.5,4709.0,4708.25,4708.75,755.0,4708.6,161
2021-11-19 20:26:00,4708.5,4709.25,4708.5,4709.25,627.0,4708.675,87
2021-11-19 20:27:00,4709.25,4709.25,4708.5,4709.0,564.0,4708.8,84
2021-11-19 20:28:00,4709.0,4709.0,4708.75,4708.75,493.0,4708.825,106
2021-11-19 20:29:00,4708.75,4709.25,4708.75,4708.75,630.0,4708.875,140
2021-11-19 20:30:00,4709.0,4710.0,4708.75,4710.0,1732.0,4709.625,309
2021-11-19 20:31:00,4710.0,4710.75,4709.75,4710.75,1747.0,4710.15,317
2021-11-19 20:32:00,4710.75,4710.75,4710.0,4710.25,1386.0,4710.35,263
2021-11-19 20:33:00,4710.25,4710.25,4709.75,4710.0,1126.0,4710.025,217
2021-11-19 20:34:00,4710.25,4710.75,4710.25,4710.5,1169.0,4710.4,235
2021-11-19 20:35:00,4710.5,4711.25,4710.25,4711.25,1548.0,4710.85,272
2021-11-19 20:36:00,4711.25,4711.5,4711.0,4711.25,1778.0,4711.2,337
2021-11-19 20:37:00,4711.25,4714.25,4711.0,4714.0,5351.0,4712.6,725
2021-11-19 20:38:00,4714.0,4714.25,4712.25,4712.5,4688.0,4713.125,720
2021-11-19 20:39:00,4712.75,4712.75,4711.0,4711.25,3165.0,4711.675,575
2021-11-19 20:40:00,4711.5,4711.5,4709.25,4709.5,3714.0,4710.25,688
2021-11-19 20:41:00,4709.75,4709.75,4707.0,4709.0,5022.0,4708.25,1031
2021-11-19 20:42:00,4709.0,4710.0,4708.5,4709.5,2119.0,4709.125,594
2021-11-19 20:43:00,4709.75,4710.0,4709.0,4709.5,1620.0,4709.425,335
2021-11-19 20:44:00,4709.75,4709.75,4708.75,4709.0,1514.0,4709.275,344
2021-11-19 20:45:00,4709.25,4709.5,4708.0,4708.0,1648.0,4708.825,372
2021-11-19 20:46:00,4708.25,4708.25,4707.25,4707.5,1888.0,4707.7,356
2021-11-19 20:47:00,4707.75,4708.0,4707.0,4707.5,1515.0,4707.45,339
2021-11-19 20:48:00,4707.5,4708.0,4706.5,4707.75,2105.0,4707.25,439
2021-11-19 20:49:00,4707.75,4708.5,4707.75,4708.25,1362.0,4708.075,349
2021-11-19 20:50:00,4708.25,4708.75,4707.5,4708.75,1102.0,4708.125,259
2021-11-19 20:51:00,4708.75,4709.25,4708.25,4709.0,1008.0,4708.725,197
2021-11-19 20:52:00,4709.25,4710.0,4708.75,4710.0,1744.0,4709.475,364
2021-11-19 20:53:00,4710.0,4710.5,4709.75,4709.75,2140.0,4710.225,375
2021-11-19 20:54:00,4709.75,4710.25,4708.75,4710.0,1253.0,4709.45,269
2021-11-19 20:55:00,4710.0,4710.5,4709.75,4709.75,1667.0,4710.1,372
2021-11-19 20:56:00,4709.75,4710.0,4708.75,4709.25,1984.0,4709.375,430
2021-11-19 20:57:00,4709.25,4709.75,4709.0,4709.25,972.0,4709.475,193
2021-11-19 20:58:00,4709.5,4709.5,4708.25,4709.0,1270.0,4708.725,298
2021-11-19 20:59:00,4709.0,4709.0,4708.0,4708.0,1261.0,4708.3,271
2021-11-19 21:00:00,4707.75,4708.5,4707.25,4707.75,2093.0,4707.9,417
2021-11-19 21:01:00,4708.0,4708.0,4706.5,4706.5,1099.0,4707.175,218
2021-11-19 21:02:00,4706.75,4708.0,4706.75,4707.75,1276.0,4707.375,334
2021-11-19 21:03:00,4708.0,4708.5,4707.75,4708.0,1467.0,4708.1,350
2021-11-19 21:04:00,4708.25,4708.25,4707.5,4707.75,1145.0,4707.75,222
2021-11-19 21:05:00,4708.0,4709.0,4708.0,4708.5,1497.0,4708.575,324
2021-11-19 21:06:00,4708.5,4709.25,4708.5,4709.0,859.0,4708.875,239
2021-11-19 21:07:00,4709.0,4709.25,4708.0,4708.25,1274.0,4708.625,260
2021-11-19 21:08:00,4708.25,4708.5,4707.75,4708.25,969.0,4708.2,267
2021-11-19 21:09:00,4708.25,4708.75,4708.25,4708.5,750.0,4708.475,212
2021-11-19 21:10:00,4708.5,4709.0,4707.25,4707.5,1449.0,4708.1,309
2021-11-19 21:11:00,4707.75,4709.25,4707.5,4708.75,1888.0,4708.45,497
2021-11-19 21:12:00,4708.75,4708.75,4707.5,4707.75,1000.0,4708.1,278
2021-11-19 21:13:00,4708.0,4708.0,4706.25,4706.75,2067.0,4706.925,516
2021-11-19 21:14:00,4706.5,4706.75,4704.0,4705.75,10890.0,4705.0,1644
2021-11-19 21:15:00,4706.0,4707.0,4704.25,4705.0,2501.0,4705.825,544
2021-11-19 21:16:00,4704.75,4705.0,4703.5,4703.5,1299.0,4704.15,341
2021-11-19 21:17:00,4703.5,4703.75,4702.25,4703.25,2439.0,4703.075,579
2021-11-19 21:18:00,4703.25,4704.5,4703.25,4704.25,1679.0,4703.875,397
2021-11-19 21:19:00,4704.25,4705.0,4704.25,4704.25,1407.0,4704.7,330
2021-11-19 21:20:00,4704.25,4704.5,4702.75,4703.75,1307.0,4703.65,340
2021-11-19 21:21:00,4703.5,4704.5,4703.5,4704.25,1070.0,4704.075,281
2021-11-19 21:22:00,4704.25,4704.75,4703.5,4704.75,638.0,4704.225,131
2021-11-19 21:23:00,4704.5,4705.0,4703.25,4704.25,1402.0,4704.35,341
2021-11-19 21:24:00,4704.25,4704.25,4703.25,4703.75,607.0,4703.775,167
2021-11-19 21:25:00,4703.75,4704.0,4702.5,4702.75,1425.0,4703.05,352
2021-11-19 21:26:00,4702.5,4703.25,4702.0,4702.0,1549.0,4702.6,322
2021-11-19 21:27:00,4702.25,4702.75,4701.5,4702.25,1922.0,4701.975,475
2021-11-19 21:28:00,4702.25,4702.25,4697.5,4697.75,9762.0,4699.6,1467
2021-11-19 21:29:00,4697.75,4698.0,4696.75,4697.0,3158.0,4697.4,616
2021-11-19 21:30:00,4696.75,4698.25,4696.0,4698.25,4222.0,4696.975,816
2021-11-19 21:31:00,4698.25,4699.0,4697.75,4698.5,2339.0,4698.375,500
2021-11-19 21:32:00,4698.5,4698.75,4697.0,4697.5,2182.0,4698.175,461
2021-11-19 21:33:00,4697.5,4697.5,4696.75,4696.75,1297.0,4697.275,294
2021-11-19 21:34:00,4696.75,4697.5,4696.25,4697.0,1295.0,4696.775,293
2021-11-19 21:35:00,4697.0,4697.5,4695.0,4695.5,3134.0,4696.2,644
2021-11-19 21:36:00,4695.25,4696.25,4694.5,4695.25,2144.0,4695.4,474
2021-11-19 21:37:00,4695.0,4695.75,4694.5,4694.5,2310.0,4695.075,449
2021-11-19 21:38:00,4694.5,4695.25,4694.0,4694.0,1645.0,4694.675,351
2021-11-19 21:39:00,4694.0,4694.25,4691.75,4693.5,6354.0,4693.0,950
2021-11-19 21:40:00,4693.25,4693.25,4690.0,4692.0,5835.0,4691.125,1122
2021-11-19 21:41:00,4691.75,4692.75,4691.75,4692.5,2974.0,4692.325,608
2021-11-19 21:42:00,4692.25,4694.0,4691.75,4694.0,2879.0,4693.3,628
2021-11-19 21:43:00,4693.75,4694.75,4693.5,4694.0,2391.0,4694.15,498
2021-11-19 21:44:00,4694.0,4695.0,4693.75,4694.75,1720.0,4694.55,373
2021-11-19 21:45:00,4694.5,4695.0,4693.25,4694.25,2145.0,4693.925,506
2021-11-19 21:46:00,4694.25,4694.75,4693.5,4694.25,1440.0,4694.05,361
2021-11-19 21:47:00,4694.25,4694.25,4692.0,4692.25,1464.0,4692.975,357
2021-11-19 21:48:00,4692.25,4694.25,4692.25,4694.25,1453.0,4693.275,312
2021-11-19 21:49:00,4694.0,4695.0,4693.0,4694.75,2400.0,4693.925,474
2021-11-19 21:50:00,4695.0,4697.25,4694.5,4697.0,3478.0,4696.15,732
2021-11-19 21:51:00,4697.0,4697.5,4696.0,4697.25,2367.0,4696.725,439
2021-11-19 21:52:00,4697.25,4697.75,4696.75,4697.5,2413.0,4697.225,347
2021-11-19 21:53:00,4697.25,4697.75,4697.0,4697.25,1698.0,4697.375,283
2021-11-19 21:54:00,4697.25,4698.5,4697.0,4698.25,2351.0,4697.95,415
2021-11-19 21:55:00,4698.25,4698.75,4698.0,4698.0,1849.0,4698.275,349
2021-11-19 21:56:00,4698.0,4699.0,4698.0,4698.75,1685.0,4698.55,339
2021-11-19 21:57:00,4698.75,4699.25,4698.25,4698.75,1458.0,4698.875,309
2021-11-19 21:58:00,4698.75,4700.25,4698.5,4699.75,2378.0,4699.55,425
2021-11-19 21:59:00,4700.0,4700.25,4699.5,4700.0,1278.0,4699.75,290
2021-11-19 22:00:00,4700.0,4700.75,4699.0,4699.25,2243.0,4700.0,475
2021-11-19 22:01:00,4699.0,4700.75,4699.0,4700.0,1758.0,4700.175,352
2021-11-19 22:02:00,4700.0,4700.75,4699.75,4700.5,1657.0,4700.4,310
2021-11-19 22:03:00,4700.5,4701.0,4699.5,4700.25,2051.0,4700.175,384
2021-11-19 22:04:00,4700.0,4700.25,4699.25,4699.75,1370.0,4699.875,332
2021-11-19 22:05:00,4699.75,4700.5,4699.5,4700.5,1206.0,4700.05,302
2021-11-19 22:06:00,4700.5,4700.75,4699.75,4700.0,1179.0,4700.25,321
2021-11-19 22:07:00,4700.0,4700.5,4699.75,4700.0,1097.0,4700.1,236
2021-11-19 22:08:00,4700.25,4701.0,4700.0,4700.5,1248.0,4700.5,289
2021-11-19 22:09:00,4700.75,4701.5,4700.5,4701.5,1343.0,4701.075,249
2021-11-19 22:10:00,4701.25,4701.5,4700.25,4700.25,1089.0,4700.875,237
2021-11-19 22:11:00,4700.25,4702.5,4700.25,4702.5,2430.0,4701.75,437
2021-11-19 22:12:00,4702.25,4702.25,4701.5,4702.0,1506.0,4701.925,311
2021-11-19 22:13:00,4702.0,4702.75,4701.25,4701.75,1723.0,4702.05,273
2021-11-19 22:14:00,4701.75,4702.0,4701.25,4701.75,795.0,4701.725,163
2021-11-19 22:15:00,4701.5,4702.25,4701.25,4701.25,1488.0,4701.65,263
2021-11-19 22:16:00,4701.25,4702.0,4700.75,4701.5,1235.0,4701.375,245
2021-11-19 22:17:00,4701.5,4701.75,4701.25,4701.5,689.0,4701.575,190
2021-11-19 22:18:00,4701.75,4703.25,4701.75,4703.0,1008.0,4702.6,246
2021-11-19 22:19:00,4702.75,4703.0,4701.5,4701.75,1908.0,4702.3,323
2021-11-19 22:20:00,4702.0,4703.0,4702.0,4702.75,1097.0,4702.525,279
2021-11-19 22:21:00,4703.0,4703.25,4702.5,4703.25,1086.0,4702.775,209
2021-11-19 22:22:00,4703.0,4703.0,4702.0,4702.0,1096.0,4702.55,243
2021-11-19 22:23:00,4702.0,4702.25,4701.5,4702.0,1228.0,4701.825,324
2021-11-19 22:24:00,4702.25,4703.0,4702.25,4702.5,1144.0,4702.475,271
2021-11-19 22:25:00,4702.5,4703.0,4702.0,4702.25,1118.0,4702.65,181
2021-11-19 22:26:00,4702.5,4702.5,4701.5,4701.75,1033.0,4702.125,221
2021-11-19 22:27:00,4702.0,4702.0,4700.5,4700.75,1312.0,4701.1,394
2021-11-19 22:28:00,4700.75,4701.25,4700.25,4700.25,1867.0,4700.65,425
2021-11-19 22:29:00,4700.25,4700.75,4698.75,4699.0,1874.0,4699.55,448
2021-11-19 22:30:00,4699.0,4700.75,4699.0,4700.5,2571.0,4699.825,497
2021-11-19 22:31:00,4700.75,4700.75,4699.5,4700.0,1123.0,4700.05,265
2021-11-19 22:32:00,4700.0,4700.0,4698.75,4698.75,1672.0,4699.25,382
2021-11-19 22:33:00,4698.5,4698.75,4696.0,4696.25,2803.0,4697.0,704
2021-11-19 22:34:00,4696.25,4697.5,4695.75,4697.25,2309.0,4696.7,509
2021-11-19 22:35:00,4697.25,4697.5,4696.25,4697.25,1404.0,4696.9,319
2021-11-19 22:36:00,4697.0,4698.5,4696.75,4698.25,1584.0,4697.625,392
2021-11-19 22:37:00,4698.0,4698.5,4697.75,4698.25,967.0,4698.1,185
2021-11-19 22:38:00,4698.25,4698.5,4697.5,4697.75,1056.0,4698.025,287
2021-11-19 22:39:00,4698.0,4698.0,4697.25,4697.25,720.0,4697.55,181
