,Capital,slippage,slippagePerCap,window_rolling,Y_threshold,max_hold_period,stopLossesPercent,takePercent,shift_param,time_barrier_param,result
103,100000,10,0.0001,588T,175.0,622T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.005, 'BuyTakePercent': 0.005}",588,622,-0.9997
104,100000,10,0.0001,650T,325.0,2450T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",650,2450,-0.4145
105,100000,10,0.0001,344T,175.0,1144T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",344,1144,-0.9614
106,100000,10,0.0001,527T,250.0,2450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",527,2450,-1.0004
107,100000,10,0.0001,588T,400.0,2450T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",588,2450,-0.4475
108,100000,10,0.0001,222T,100.0,100T,"{'BuyLossPercent': 0.011, 'SellLossPercent': 0.011}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",222,100,-0.9992
109,100000,10,0.0001,161T,100.0,1405T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",161,1405,-0.9865
110,100000,10,0.0001,222T,175.0,100T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",222,100,-0.9788
111,100000,10,0.0001,405T,400.0,1927T,"{'BuyLossPercent': 0.011, 'SellLossPercent': 0.011}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",405,1927,-0.2444
112,100000,10,0.0001,650T,325.0,1144T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",650,1144,0.477
113,100000,10,0.0001,283T,100.0,622T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",283,622,-0.9864
114,100000,10,0.0001,100T,100.0,100T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",100,100,-0.9997
115,100000,10,0.0001,344T,100.0,622T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",344,622,-0.9942
116,100000,10,0.0001,161T,100.0,883T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",161,883,-0.9903
117,100000,10,0.0001,405T,325.0,361T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",405,361,-0.6182
118,100000,10,0.0001,283T,250.0,2450T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",283,2450,-0.9558
119,100000,10,0.0001,344T,400.0,100T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",344,100,-0.6866
120,100000,10,0.0001,527T,100.0,1927T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",527,1927,-1.001
121,100000,10,0.0001,588T,325.0,2188T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",588,2188,-0.5561
122,100000,10,0.0001,100T,100.0,622T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",100,622,-0.9994
123,100000,10,0.0001,527T,100.0,1666T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",527,1666,-0.9962
124,100000,10,0.0001,161T,175.0,622T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",161,622,-0.9535
125,100000,10,0.0001,405T,325.0,2188T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",405,2188,-0.569
126,100000,10,0.0001,466T,100.0,883T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",466,883,-0.9982
127,100000,10,0.0001,405T,325.0,883T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",405,883,-0.3932
128,100000,10,0.0001,344T,325.0,1405T,"{'BuyLossPercent': 0.011, 'SellLossPercent': 0.011}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",344,1405,-0.6758
129,100000,10,0.0001,466T,325.0,1927T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",466,1927,-0.9437
130,100000,10,0.0001,344T,400.0,361T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",344,361,-0.9138
131,100000,10,0.0001,344T,175.0,2450T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",344,2450,-0.9795
132,100000,10,0.0001,161T,175.0,1144T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",161,1144,-0.954
133,100000,10,0.0001,344T,100.0,622T,"{'BuyLossPercent': 0.006, 'SellLossPercent': 0.006}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",344,622,-0.9967
134,100000,10,0.0001,527T,100.0,1927T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",527,1927,-0.9836
135,100000,10,0.0001,344T,400.0,100T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",344,100,-0.9498
136,100000,10,0.0001,344T,175.0,1927T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",344,1927,-0.9983
137,100000,10,0.0001,283T,175.0,2188T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",283,2188,-0.9995
138,100000,10,0.0001,588T,325.0,2450T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",588,2450,0.0828
139,100000,10,0.0001,527T,400.0,622T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",527,622,-0.8434
140,100000,10,0.0001,466T,100.0,883T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",466,883,-0.9849
141,100000,10,0.0001,222T,100.0,2450T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",222,2450,-0.9948
142,100000,10,0.0001,161T,100.0,1666T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",161,1666,-0.9823
143,100000,10,0.0001,588T,175.0,100T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",588,100,-0.9999
144,100000,10,0.0001,466T,100.0,1144T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",466,1144,-1.0002
145,100000,10,0.0001,588T,400.0,1927T,"{'BuyLossPercent': 0.011, 'SellLossPercent': 0.011}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",588,1927,-0.1067
146,100000,10,0.0001,588T,175.0,622T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",588,622,-0.9988
147,100000,10,0.0001,283T,325.0,622T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",283,622,-0.5482
148,100000,10,0.0001,344T,175.0,361T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",344,361,-0.9999
149,100000,10,0.0001,650T,400.0,883T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",650,883,0.6973
150,100000,10,0.0001,283T,325.0,1144T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.005, 'BuyTakePercent': 0.005}",283,1144,-0.8329
151,100000,10,0.0001,588T,250.0,1666T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",588,1666,-0.9929
152,100000,10,0.0001,283T,250.0,100T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",283,100,-0.9758
153,100000,10,0.0001,527T,100.0,2450T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",527,2450,-0.9927
154,100000,10,0.0001,283T,100.0,1405T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",283,1405,-0.9993
155,100000,10,0.0001,161T,250.0,2188T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",161,2188,-0.9856
156,100000,10,0.0001,100T,400.0,1144T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",100,1144,-0.9346
157,100000,10,0.0001,283T,325.0,1666T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",283,1666,-0.9298
158,100000,10,0.0001,283T,250.0,883T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",283,883,-0.6374
159,100000,10,0.0001,283T,175.0,1666T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",283,1666,-0.9996
160,100000,10,0.0001,222T,100.0,2188T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",222,2188,-0.9634
161,100000,10,0.0001,527T,325.0,1144T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",527,1144,-0.9998
162,100000,10,0.0001,527T,325.0,361T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",527,361,-0.7109
163,100000,10,0.0001,283T,100.0,1405T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",283,1405,-1.0004
164,100000,10,0.0001,344T,175.0,1405T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",344,1405,-0.939
165,100000,10,0.0001,466T,175.0,2188T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",466,2188,-0.9857
166,100000,10,0.0001,161T,175.0,1405T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.005, 'BuyTakePercent': 0.005}",161,1405,-0.8727
167,100000,10,0.0001,650T,400.0,1666T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",650,1666,-0.9616
168,100000,10,0.0001,527T,325.0,1666T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.005, 'BuyTakePercent': 0.005}",527,1666,-0.9248
169,100000,10,0.0001,405T,175.0,1144T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",405,1144,-0.9997
170,100000,10,0.0001,344T,175.0,1405T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",344,1405,-0.8691
171,100000,10,0.0001,161T,325.0,361T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.005, 'BuyTakePercent': 0.005}",161,361,-0.7813
172,100000,10,0.0001,405T,100.0,361T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",405,361,-1.0002
173,100000,10,0.0001,222T,400.0,1927T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",222,1927,-1.003
174,100000,10,0.0001,344T,175.0,361T,"{'BuyLossPercent': 0.006, 'SellLossPercent': 0.006}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",344,361,-0.9558
175,100000,10,0.0001,650T,175.0,1927T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",650,1927,-1.0008
176,100000,10,0.0001,100T,100.0,1666T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",100,1666,-0.9968
177,100000,10,0.0001,650T,250.0,2188T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",650,2188,-0.9081
178,100000,10,0.0001,405T,325.0,1144T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",405,1144,-0.8624
179,100000,10,0.0001,527T,100.0,361T,"{'BuyLossPercent': 0.006, 'SellLossPercent': 0.006}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",527,361,-0.9988
180,100000,10,0.0001,283T,250.0,2450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",283,2450,-0.9971
181,100000,10,0.0001,650T,400.0,2188T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",650,2188,0.2393
182,100000,10,0.0001,283T,325.0,1927T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",283,1927,-0.4245
183,100000,10,0.0001,222T,400.0,1666T,"{'BuyLossPercent': 0.006, 'SellLossPercent': 0.006}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",222,1666,-0.3997
184,100000,10,0.0001,161T,100.0,1405T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",161,1405,-0.9805
185,100000,10,0.0001,527T,175.0,2450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",527,2450,-0.9996
186,100000,10,0.0001,405T,250.0,100T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",405,100,-0.9535
187,100000,10,0.0001,344T,250.0,2188T,"{'BuyLossPercent': 0.011, 'SellLossPercent': 0.011}","{'SellTakePercent': 0.009999999999999998, 'BuyTakePercent': 0.009999999999999998}",344,2188,-0.1915
188,100000,10,0.0001,161T,400.0,1927T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",161,1927,-0.879
189,100000,10,0.0001,344T,250.0,1405T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",344,1405,-0.7299
190,100000,10,0.0001,405T,175.0,100T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",405,100,-0.9973
191,100000,10,0.0001,344T,400.0,1927T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",344,1927,-0.8291
192,100000,10,0.0001,527T,400.0,1927T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.009999999999999998, 'BuyTakePercent': 0.009999999999999998}",527,1927,-0.2297
193,100000,10,0.0001,588T,250.0,2450T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",588,2450,-0.9841
194,100000,10,0.0001,527T,100.0,361T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.001, 'BuyTakePercent': 0.001}",527,361,-1.0
195,100000,10,0.0001,650T,250.0,1405T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",650,1405,-0.9553
196,100000,10,0.0001,283T,100.0,1927T,"{'BuyLossPercent': 0.003, 'SellLossPercent': 0.003}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",283,1927,-1.0002
197,100000,10,0.0001,650T,325.0,883T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",650,883,0.1277
198,100000,10,0.0001,100T,400.0,622T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",100,622,0.3439
199,100000,10,0.0001,161T,400.0,1405T,"{'BuyLossPercent': 0.012, 'SellLossPercent': 0.012}","{'SellTakePercent': 0.011, 'BuyTakePercent': 0.011}",161,1405,-0.3998
200,100000,10,0.0001,161T,100.0,1666T,"{'BuyLossPercent': 0.009999999999999998, 'SellLossPercent': 0.009999999999999998}","{'SellTakePercent': 0.004, 'BuyTakePercent': 0.004}",161,1666,-0.9709
201,100000,10,0.0001,650T,400.0,2188T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.008, 'BuyTakePercent': 0.008}",650,2188,0.0805
202,100000,10,0.0001,527T,325.0,100T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",527,100,-0.7029
203,100000,10,0.0001,222T,250.0,1144T,"{'BuyLossPercent': 0.004, 'SellLossPercent': 0.004}","{'SellTakePercent': 0.009999999999999998, 'BuyTakePercent': 0.009999999999999998}",222,1144,-0.977
204,100000,10,0.0001,588T,175.0,1144T,"{'BuyLossPercent': 0.005, 'SellLossPercent': 0.005}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",588,1144,-0.9939
205,100000,10,0.0001,588T,250.0,2188T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.009999999999999998, 'BuyTakePercent': 0.009999999999999998}",588,2188,-0.9987
206,100000,10,0.0001,527T,175.0,2188T,"{'BuyLossPercent': 0.009, 'SellLossPercent': 0.009}","{'SellTakePercent': 0.006999999999999999, 'BuyTakePercent': 0.006999999999999999}",527,2188,-0.945
207,100000,10,0.0001,283T,400.0,1927T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.006, 'BuyTakePercent': 0.006}",283,1927,0.4336
208,100000,10,0.0001,344T,100.0,2188T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.003, 'BuyTakePercent': 0.003}",344,2188,-0.9959
209,100000,10,0.0001,283T,250.0,361T,"{'BuyLossPercent': 0.008, 'SellLossPercent': 0.008}","{'SellTakePercent': 0.009, 'BuyTakePercent': 0.009}",283,361,-0.693
210,100000,10,0.0001,100T,175.0,100T,"{'BuyLossPercent': 0.001, 'SellLossPercent': 0.001}","{'SellTakePercent': 0.002, 'BuyTakePercent': 0.002}",100,100,-0.9993
211,100000,10,0.0001,344T,400.0,361T,"{'BuyLossPercent': 0.006999999999999999, 'SellLossPercent': 0.006999999999999999}","{'SellTakePercent': 0.012, 'BuyTakePercent': 0.012}",344,361,-0.5911
