,Capital,slippage,slippagePerCap,window_rolling,Y_threshold,max_hold_period,stopLossesPercent,takePercent,shift_param,time_barrier_param,variance_ratio_lookback,variance_ration_carette,result,total_pnl
283,100000,10,0.0001,535T,200.0,272T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",535,272,0 days 17:50:00,0 days 01:47:00,-0.9989,-488064.00226675015
284,100000,10,0.0001,950T,153.33333333333331,308T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",950,308,1 days 07:40:00,0 days 00:47:30,-0.9992,-288641.6426491831
285,100000,10,0.0001,225T,153.33333333333331,166T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",225,166,0 days 07:30:00,0 days 00:11:15,-0.9991,-373249.606807903
286,100000,10,0.0001,587T,60.0,450T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,450,0 days 19:34:00,0 days 01:57:24,-0.9721,-55407.015303612054
287,100000,10,0.0001,277T,60.0,414T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",277,414,0 days 09:14:00,0 days 00:55:24,-0.9997,-1801327.1272480036
288,100000,10,0.0001,380T,153.33333333333331,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",380,95,0 days 12:40:00,0 days 00:19:00,-0.9858,-93506.6767042906
289,100000,10,0.0001,742T,200.0,95T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",742,95,1 days 00:44:00,0 days 02:28:24,-0.993,-67282.6077419276
290,100000,10,0.0001,587T,60.0,379T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,379,0 days 19:34:00,0 days 00:29:21,-0.9964,-131453.03456084186
291,100000,10,0.0001,535T,106.66666666666666,166T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",535,166,0 days 17:50:00,0 days 01:47:00,-0.9917,-143382.4052998478
292,100000,10,0.0001,380T,153.33333333333331,201T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",380,201,0 days 12:40:00,0 days 01:16:00,-1.0003,-732799.2116486992
293,100000,10,0.0001,121T,200.0,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",121,130,0 days 04:02:00,0 days 00:24:12,-0.9639,-35567.42938260964
294,100000,10,0.0001,587T,60.0,414T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",587,414,0 days 19:34:00,0 days 01:57:24,-0.9989,-358607.1431843633
295,100000,10,0.0001,380T,153.33333333333331,414T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",380,414,0 days 12:40:00,0 days 00:19:00,-0.9917,-54274.4425900349
296,100000,10,0.0001,277T,106.66666666666666,130T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",277,130,0 days 09:14:00,0 days 00:55:24,-0.9956,-188821.44935349617
297,100000,10,0.0001,328T,106.66666666666666,237T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",328,237,0 days 10:56:00,0 days 00:16:24,-0.9961,-65632.44453127592
298,100000,10,0.0001,70T,106.66666666666666,237T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,237,0 days 02:20:00,0 days 00:14:00,-0.9656,-40746.44268888886
299,100000,10,0.0001,587T,60.0,272T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,272,0 days 19:34:00,0 days 01:57:24,-0.9982,-393736.6584801859
300,100000,10,0.0001,535T,60.0,272T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",535,272,0 days 17:50:00,0 days 01:47:00,-0.9999,-5275678.899828297
301,100000,10,0.0001,846T,106.66666666666666,343T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",846,343,1 days 04:12:00,0 days 02:49:12,-1.0006,-180383.49122241972
302,100000,10,0.0001,898T,200.0,308T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",898,308,1 days 05:56:00,0 days 00:44:54,-0.9855,-64876.03332655906
303,100000,10,0.0001,484T,60.0,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,343,0 days 16:08:00,0 days 00:24:12,-0.9985,-123430.27755323127
304,100000,10,0.0001,277T,60.0,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",277,130,0 days 09:14:00,0 days 00:55:24,-0.9995,-209637.72894846412
305,100000,10,0.0001,742T,153.33333333333331,272T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",742,272,1 days 00:44:00,0 days 00:37:06,-0.9623,-38359.107931183644
306,100000,10,0.0001,898T,153.33333333333331,166T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",898,166,1 days 05:56:00,0 days 00:44:54,-1.0003,-124836.29479238222
307,100000,10,0.0001,639T,106.66666666666666,60T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",639,60,0 days 21:18:00,0 days 00:31:57,-1.0003,-308471.509751244
308,100000,10,0.0001,380T,200.0,379T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",380,379,0 days 12:40:00,0 days 01:16:00,-0.9698,-73924.16445406726
309,100000,10,0.0001,173T,200.0,414T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",173,414,0 days 05:46:00,0 days 00:34:36,-0.686,-17433.067054455485
310,100000,10,0.0001,173T,153.33333333333331,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",173,130,0 days 05:46:00,0 days 00:34:36,-0.9909,-63625.64041205775
311,100000,10,0.0001,950T,200.0,60T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",950,60,1 days 07:40:00,0 days 03:10:00,-0.9986,-89123.1263060552
312,100000,10,0.0001,794T,106.66666666666666,60T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",794,60,1 days 02:28:00,0 days 00:39:42,-0.9991,-357024.5862034576
313,100000,10,0.0001,121T,153.33333333333331,308T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",121,308,0 days 04:02:00,0 days 00:24:12,-0.8335,-26010.836673064863
314,100000,10,0.0001,225T,60.0,60T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",225,60,0 days 07:30:00,0 days 00:11:15,-1.0,-2558381.1903659888
315,100000,10,0.0001,432T,60.0,308T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",432,308,0 days 14:24:00,0 days 00:21:36,-0.9994,-348635.483588823
316,100000,10,0.0001,432T,106.66666666666666,272T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",432,272,0 days 14:24:00,0 days 01:26:24,-0.9999,-1760804.5574980932
317,100000,10,0.0001,70T,153.33333333333331,450T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,450,0 days 02:20:00,0 days 00:14:00,-0.5189,-10866.17723002381
318,100000,10,0.0001,898T,153.33333333333331,201T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",898,201,1 days 05:56:00,0 days 00:44:54,-1.0,-2598726.3938824884
319,100000,10,0.0001,121T,106.66666666666666,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",121,201,0 days 04:02:00,0 days 00:24:12,-0.9634,-68867.45552734246
320,100000,10,0.0001,587T,106.66666666666666,272T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",587,272,0 days 19:34:00,0 days 01:57:24,-0.9938,-122661.35299386008
321,100000,10,0.0001,587T,200.0,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",587,95,0 days 19:34:00,0 days 00:29:21,-0.9778,-84249.0808590778
322,100000,10,0.0001,277T,153.33333333333331,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",277,95,0 days 09:14:00,0 days 00:13:51,-0.9989,-102587.44693369143
323,100000,10,0.0001,432T,200.0,95T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",432,95,0 days 14:24:00,0 days 01:26:24,-0.9646,-44895.69430448889
324,100000,10,0.0001,484T,153.33333333333331,379T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,379,0 days 16:08:00,0 days 01:36:48,-0.9817,-79996.0247544538
325,100000,10,0.0001,639T,153.33333333333331,166T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",639,166,0 days 21:18:00,0 days 02:07:48,-0.9999,-1577165.4862790722
326,100000,10,0.0001,70T,200.0,379T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",70,379,0 days 02:20:00,0 days 00:03:30,-0.9685,-59917.77643350318
327,100000,10,0.0001,898T,153.33333333333331,166T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",898,166,1 days 05:56:00,0 days 02:59:36,-1.0,-293178.2392421433
328,100000,10,0.0001,846T,200.0,414T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",846,414,1 days 04:12:00,0 days 00:42:18,-0.9926,-63955.08528354907
329,100000,10,0.0001,225T,106.66666666666666,379T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",225,379,0 days 07:30:00,0 days 00:11:15,-0.8738,-21428.058018594802
330,100000,10,0.0001,484T,153.33333333333331,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",484,343,0 days 16:08:00,0 days 00:24:12,-0.9647,-62705.94563978253
331,100000,10,0.0001,587T,200.0,308T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",587,308,0 days 19:34:00,0 days 01:57:24,-0.9366,-33774.792834797314
332,100000,10,0.0001,121T,153.33333333333331,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",121,95,0 days 04:02:00,0 days 00:06:03,-0.9897,-69195.35533621858
333,100000,10,0.0001,898T,200.0,308T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",898,308,1 days 05:56:00,0 days 02:59:36,-0.9891,-65154.98949785756
334,100000,10,0.0001,484T,200.0,308T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",484,308,0 days 16:08:00,0 days 01:36:48,-0.9856,-88570.00120179441
335,100000,10,0.0001,898T,106.66666666666666,95T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",898,95,1 days 05:56:00,0 days 02:59:36,-1.0,-5427697.28668614
336,100000,10,0.0001,121T,106.66666666666666,450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",121,450,0 days 04:02:00,0 days 00:06:03,-0.9966,-348776.73152497556
337,100000,10,0.0001,484T,153.33333333333331,95T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",484,95,0 days 16:08:00,0 days 00:24:12,-0.9923,-154183.33821009164
338,100000,10,0.0001,639T,153.33333333333331,308T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",639,308,0 days 21:18:00,0 days 02:07:48,-0.9974,-84311.02726710991
339,100000,10,0.0001,225T,106.66666666666666,343T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",225,343,0 days 07:30:00,0 days 00:45:00,-0.9921,-78311.81098742568
